"descriptor","code"
"<io.flutter.embedding.android.b: void <init>(io.flutter.embedding.android.s$d$a)>","<io.flutter.embedding.android.b: void <init>(io.flutter.embedding.android.s$d$a)>"
"<android.view.accessibility.AccessibilityNodeInfo: void setTraversalBefore(android.view.View,int)>","<android.view.accessibility.AccessibilityNodeInfo: void setTraversalBefore(android.view.View,int)>"
"<android.view.textclassifier.TextClassification$Builder: android.view.textclassifier.TextClassification$Builder setIntent(android.content.Intent)>","<android.view.textclassifier.TextClassification$Builder: android.view.textclassifier.TextClassification$Builder setIntent(android.content.Intent)>"
"<android.app.Fragment$SavedState: void <clinit>()>","<android.app.Fragment$SavedState: void <clinit>()>"
"<java.util.concurrent.atomic.AtomicIntegerFieldUpdater: int incrementAndGet(java.lang.Object)>","<java.util.concurrent.atomic.AtomicIntegerFieldUpdater: int incrementAndGet(java.lang.Object)>"
"<android.widget.AbsListView$LayoutParams: void <init>(android.content.Context,android.util.AttributeSet)>","<android.widget.AbsListView$LayoutParams: void <init>(android.content.Context,android.util.AttributeSet)>"
"<android.app.Notification$WearableExtender: int getContentAction()>","<android.app.Notification$WearableExtender: int getContentAction()>"
"<android.view.View: android.animation.StateListAnimator getStateListAnimator()>","<android.view.View: android.animation.StateListAnimator getStateListAnimator()>"
"<java.time.format.DateTimeFormatter: java.time.format.DecimalStyle getDecimalStyle()>","<java.time.format.DateTimeFormatter: java.time.format.DecimalStyle getDecimalStyle()>"
"<android.os.Looper: boolean isCurrentThread()>","<android.os.Looper: boolean isCurrentThread()>"
"<android.view.View: android.view.translation.ViewTranslationResponse getViewTranslationResponse()>","<android.view.View: android.view.translation.ViewTranslationResponse getViewTranslationResponse()>"
"<java.io.FileDescriptor: void sync()>","<java.io.FileDescriptor: void sync()>"
"<java.util.concurrent.atomic.AtomicReferenceFieldUpdater: java.lang.Object accumulateAndGet(java.lang.Object,java.lang.Object,java.util.function.BinaryOperator)>","<java.util.concurrent.atomic.AtomicReferenceFieldUpdater: java.lang.Object accumulateAndGet(java.lang.Object,java.lang.Object,java.util.function.BinaryOperator)>"
"<android.app.Notification$WearableExtender: android.graphics.Bitmap getBackground()>","<android.app.Notification$WearableExtender: android.graphics.Bitmap getBackground()>"
"<android.view.View: boolean isLayoutDirectionResolved()>","<android.view.View: boolean isLayoutDirectionResolved()>"
"<android.graphics.text.MeasuredText: void <init>()>","<android.graphics.text.MeasuredText: void <init>()>"
"<android.widget.AbsListView: void setRecyclerListener(android.widget.AbsListView$RecyclerListener)>","<android.widget.AbsListView: void setRecyclerListener(android.widget.AbsListView$RecyclerListener)>"
"<java.nio.IntBuffer: boolean isDirect()>","<java.nio.IntBuffer: boolean isDirect()>"
"<android.view.ViewPropertyAnimator: void start()>","<android.view.ViewPropertyAnimator: void start()>"
"<java.lang.StringBuffer: int codePointBefore(int)>","<java.lang.StringBuffer: int codePointBefore(int)>"
"<android.widget.AbsListView: void onRemoteAdapterDisconnected()>","<android.widget.AbsListView: void onRemoteAdapterDisconnected()>"
"<java.time.OffsetDateTime: java.time.OffsetDateTime minusDays(long)>","<java.time.OffsetDateTime: java.time.OffsetDateTime minusDays(long)>"
"<java.time.chrono.ChronoPeriod: java.time.chrono.ChronoPeriod multipliedBy(int)>","<java.time.chrono.ChronoPeriod: java.time.chrono.ChronoPeriod multipliedBy(int)>"
"<java.io.File: java.lang.String toString()>","<java.io.File: java.lang.String toString()>"
"<android.content.pm.PathPermission: void <clinit>()>","<android.content.pm.PathPermission: void <clinit>()>"
"<android.view.autofill.AutofillValue: boolean getToggleValue()>","<android.view.autofill.AutofillValue: boolean getToggleValue()>"
"<android.graphics.Rect: boolean contains(int,int,int,int)>","<android.graphics.Rect: boolean contains(int,int,int,int)>"
"<android.os.Build$Partition: int hashCode()>","<android.os.Build$Partition: int hashCode()>"
"<android.media.session.MediaSession$Token: boolean equals(java.lang.Object)>","<android.media.session.MediaSession$Token: boolean equals(java.lang.Object)>"
"<android.view.View: void dispatchWindowInsetsAnimationPrepare(android.view.WindowInsetsAnimation)>","<android.view.View: void dispatchWindowInsetsAnimationPrepare(android.view.WindowInsetsAnimation)>"
"<android.view.WindowInsetsAnimation: float getAlpha()>","<android.view.WindowInsetsAnimation: float getAlpha()>"
"<java.net.ContentHandler: java.lang.Object getContent(java.net.URLConnection)>","<java.net.ContentHandler: java.lang.Object getContent(java.net.URLConnection)>"
"<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getTooltipText()>","<android.view.accessibility.AccessibilityNodeInfo: java.lang.CharSequence getTooltipText()>"
"<android.view.View: boolean onKeyUp(int,android.view.KeyEvent)>","<android.view.View: boolean onKeyUp(int,android.view.KeyEvent)>"
"<android.database.sqlite.SQLiteClosable: void onAllReferencesReleased()>","<android.database.sqlite.SQLiteClosable: void onAllReferencesReleased()>"
"<android.graphics.Point: void <init>(android.graphics.Point)>","<android.graphics.Point: void <init>(android.graphics.Point)>"
"<java.lang.reflect.Parameter: boolean isVarArgs()>","<java.lang.reflect.Parameter: boolean isVarArgs()>"
"<java.nio.channels.spi.AbstractSelectableChannel: java.lang.Object blockingLock()>","<java.nio.channels.spi.AbstractSelectableChannel: java.lang.Object blockingLock()>"
"<java.util.HashMap: java.util.Collection values()>","<java.util.HashMap: java.util.Collection values()>"
"<android.content.ContentResolver: android.content.SyncInfo getCurrentSync()>","<android.content.ContentResolver: android.content.SyncInfo getCurrentSync()>"
"<java.util.concurrent.ScheduledThreadPoolExecutor: java.util.concurrent.Future submit(java.util.concurrent.Callable)>","<java.util.concurrent.ScheduledThreadPoolExecutor: java.util.concurrent.Future submit(java.util.concurrent.Callable)>"
"<android.graphics.PorterDuff$Mode: android.graphics.PorterDuff$Mode valueOf(java.lang.String)>","<android.graphics.PorterDuff$Mode: android.graphics.PorterDuff$Mode valueOf(java.lang.String)>"
"<java.net.Proxy: void <init>(java.net.Proxy$Type,java.net.SocketAddress)>","<java.net.Proxy: void <init>(java.net.Proxy$Type,java.net.SocketAddress)>"
"<java.util.concurrent.CopyOnWriteArraySet: void <init>()>","<java.util.concurrent.CopyOnWriteArraySet: void <init>()>"
"<java.lang.SecurityManager: void checkCreateClassLoader()>","<java.lang.SecurityManager: void checkCreateClassLoader()>"
"<android.app.ActionBar: void addTab(android.app.ActionBar$Tab,boolean)>","<android.app.ActionBar: void addTab(android.app.ActionBar$Tab,boolean)>"
"<android.content.Intent: android.content.Intent setClassName(android.content.Context,java.lang.String)>","<android.content.Intent: android.content.Intent setClassName(android.content.Context,java.lang.String)>"
"<android.graphics.ColorSpace: float[] fromXyz(float[])>","<android.graphics.ColorSpace: float[] fromXyz(float[])>"
"<android.icu.util.ULocale: java.lang.String getDisplayKeywordValue(java.lang.String)>","<android.icu.util.ULocale: java.lang.String getDisplayKeywordValue(java.lang.String)>"
"<java.lang.Throwable: void <init>()>","<java.lang.Throwable: void <init>()>"
"<android.widget.Toolbar: int getCurrentContentInsetStart()>","<android.widget.Toolbar: int getCurrentContentInsetStart()>"
"<java.io.PrintWriter: void println(long)>","<java.io.PrintWriter: void println(long)>"
"<android.graphics.Bitmap: void setConfig(android.graphics.Bitmap$Config)>","<android.graphics.Bitmap: void setConfig(android.graphics.Bitmap$Config)>"
"<io.flutter.plugins.a.b: void <init>(io.flutter.plugins.a.h$a)>","<io.flutter.plugins.a.b: void <init>(io.flutter.plugins.a.h$a)>"
"<android.view.Display$Mode: int getPhysicalWidth()>","<android.view.Display$Mode: int getPhysicalWidth()>"
"<android.app.Notification$BubbleMetadata: android.app.PendingIntent getIntent()>","<android.app.Notification$BubbleMetadata: android.app.PendingIntent getIntent()>"
"<android.graphics.Rect: void inset(int,int)>","<android.graphics.Rect: void inset(int,int)>"
"<android.view.LayoutInflater: android.view.LayoutInflater$Factory getFactory()>","<android.view.LayoutInflater: android.view.LayoutInflater$Factory getFactory()>"
"<android.view.View: float getTranslationX()>","<android.view.View: float getTranslationX()>"
"<android.content.Intent: void <init>(java.lang.String,android.net.Uri)>","<android.content.Intent: void <init>(java.lang.String,android.net.Uri)>"
"<java.lang.RuntimeException: void <init>(java.lang.Throwable)>","<java.lang.RuntimeException: void <init>(java.lang.Throwable)>"
"<android.graphics.Matrix$ScaleToFit: void <clinit>()>","<android.graphics.Matrix$ScaleToFit: void <clinit>()>"
"<android.graphics.Matrix: boolean preScale(float,float,float,float)>","<android.graphics.Matrix: boolean preScale(float,float,float,float)>"
"<android.os.Debug: void resetThreadAllocCount()>","<android.os.Debug: void resetThreadAllocCount()>"
"<android.graphics.Paint: int getTextWidths(java.lang.CharSequence,int,int,float[])>","<android.graphics.Paint: int getTextWidths(java.lang.CharSequence,int,int,float[])>"
"<android.view.View: boolean isEnabled()>","<android.view.View: boolean isEnabled()>"
"<android.view.Window$Callback: void onWindowAttributesChanged(android.view.WindowManager$LayoutParams)>","<android.view.Window$Callback: void onWindowAttributesChanged(android.view.WindowManager$LayoutParams)>"
"<android.graphics.RectF: boolean contains(float,float,float,float)>","<android.graphics.RectF: boolean contains(float,float,float,float)>"
"<android.view.SubMenu: void clearHeader()>","<android.view.SubMenu: void clearHeader()>"
"<android.widget.TextView: void setElegantTextHeight(boolean)>","<android.widget.TextView: void setElegantTextHeight(boolean)>"
"<java.nio.CharBuffer: char get(int)>","<java.nio.CharBuffer: char get(int)>"
"<android.app.Activity: android.view.View onCreateView(java.lang.String,android.content.Context,android.util.AttributeSet)>","<android.app.Activity: android.view.View onCreateView(java.lang.String,android.content.Context,android.util.AttributeSet)>"
"<android.app.Activity: void setTaskDescription(android.app.ActivityManager$TaskDescription)>","<android.app.Activity: void setTaskDescription(android.app.ActivityManager$TaskDescription)>"
"<android.view.animation.Animation$AnimationListener: void onAnimationStart(android.view.animation.Animation)>","<android.view.animation.Animation$AnimationListener: void onAnimationStart(android.view.animation.Animation)>"
"<android.content.Intent: android.content.Intent makeMainActivity(android.content.ComponentName)>","<android.content.Intent: android.content.Intent makeMainActivity(android.content.ComponentName)>"
"<android.view.ContentInfo$Builder: void <init>(android.content.ClipData,int)>","<android.view.ContentInfo$Builder: void <init>(android.content.ClipData,int)>"
"<android.content.ContentProvider: boolean refresh(android.net.Uri,android.os.Bundle,android.os.CancellationSignal)>","<android.content.ContentProvider: boolean refresh(android.net.Uri,android.os.Bundle,android.os.CancellationSignal)>"
"<android.view.inputmethod.SurroundingText: void <init>(java.lang.CharSequence,int,int,int)>","<android.view.inputmethod.SurroundingText: void <init>(java.lang.CharSequence,int,int,int)>"
"<java.util.Arrays: void parallelPrefix(java.lang.Object[],java.util.function.BinaryOperator)>","<java.util.Arrays: void parallelPrefix(java.lang.Object[],java.util.function.BinaryOperator)>"
"<android.app.Activity: void onActionModeFinished(android.view.ActionMode)>","<android.app.Activity: void onActionModeFinished(android.view.ActionMode)>"
"<android.text.SpannableStringBuilder: android.text.SpannableStringBuilder replace(int,int,java.lang.CharSequence,int,int)>","<android.text.SpannableStringBuilder: android.text.SpannableStringBuilder replace(int,int,java.lang.CharSequence,int,int)>"
"<android.view.TextureView: void buildLayer()>","<android.view.TextureView: void buildLayer()>"
"<java.util.concurrent.ThreadPoolExecutor: void shutdown()>","<java.util.concurrent.ThreadPoolExecutor: void shutdown()>"
"<java.lang.SecurityManager: boolean checkTopLevelWindow(java.lang.Object)>","<java.lang.SecurityManager: boolean checkTopLevelWindow(java.lang.Object)>"
"<java.net.URL: java.lang.Object getContent()>","<java.net.URL: java.lang.Object getContent()>"
"<android.icu.util.ULocale: java.lang.String getDisplayKeywordValue(java.lang.String,android.icu.util.ULocale)>","<android.icu.util.ULocale: java.lang.String getDisplayKeywordValue(java.lang.String,android.icu.util.ULocale)>"
"<android.view.accessibility.AccessibilityNodeInfo: void setClassName(java.lang.CharSequence)>","<android.view.accessibility.AccessibilityNodeInfo: void setClassName(java.lang.CharSequence)>"
"<java.time.LocalDateTime: java.time.LocalDateTime minusNanos(long)>","<java.time.LocalDateTime: java.time.LocalDateTime minusNanos(long)>"
"<android.util.Rational: int compareTo(java.lang.Object)>","<android.util.Rational: int compareTo(java.lang.Object)>"
"<android.app.Person: boolean isBot()>","<android.app.Person: boolean isBot()>"
"<java.time.format.FormatStyle: java.time.format.FormatStyle[] values()>","<java.time.format.FormatStyle: java.time.format.FormatStyle[] values()>"
"<android.graphics.Matrix$ScaleToFit: android.graphics.Matrix$ScaleToFit[] values()>","<android.graphics.Matrix$ScaleToFit: android.graphics.Matrix$ScaleToFit[] values()>"
"<android.graphics.Canvas: boolean quickReject(android.graphics.RectF,android.graphics.Canvas$EdgeType)>","<android.graphics.Canvas: boolean quickReject(android.graphics.RectF,android.graphics.Canvas$EdgeType)>"
"<android.graphics.RenderNode: float getScaleY()>","<android.graphics.RenderNode: float getScaleY()>"
"<java.util.concurrent.atomic.AtomicLongFieldUpdater: long getAndIncrement(java.lang.Object)>","<java.util.concurrent.atomic.AtomicLongFieldUpdater: long getAndIncrement(java.lang.Object)>"
"<android.widget.TextView: void setCompoundDrawablesRelative(android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable)>","<android.widget.TextView: void setCompoundDrawablesRelative(android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable,android.graphics.drawable.Drawable)>"
"<io.flutter.plugin.platform.e: void <init>(io.flutter.plugin.platform.n,int)>","<io.flutter.plugin.platform.e: void <init>(io.flutter.plugin.platform.n,int)>"
"<android.view.View: void sendAccessibilityEvent(int)>","<android.view.View: void sendAccessibilityEvent(int)>"
"<android.os.SystemClock: long elapsedRealtime()>","<android.os.SystemClock: long elapsedRealtime()>"
"<android.view.TouchDelegate: boolean onTouchExplorationHoverEvent(android.view.MotionEvent)>","<android.view.TouchDelegate: boolean onTouchExplorationHoverEvent(android.view.MotionEvent)>"
"<java.lang.reflect.Method: boolean equals(java.lang.Object)>","<java.lang.reflect.Method: boolean equals(java.lang.Object)>"
"<android.widget.TextView: boolean onTrackballEvent(android.view.MotionEvent)>","<android.widget.TextView: boolean onTrackballEvent(android.view.MotionEvent)>"
"<android.content.Loader: boolean onCancelLoad()>","<android.content.Loader: boolean onCancelLoad()>"
"<android.view.accessibility.AccessibilityNodeInfo$AccessibilityAction: java.lang.CharSequence getLabel()>","<android.view.accessibility.AccessibilityNodeInfo$AccessibilityAction: java.lang.CharSequence getLabel()>"
"<android.util.ArrayMap: boolean removeAll(java.util.Collection)>","<android.util.ArrayMap: boolean removeAll(java.util.Collection)>"
"<android.graphics.RenderNode: boolean setHasOverlappingRendering(boolean)>","<android.graphics.RenderNode: boolean setHasOverlappingRendering(boolean)>"
"<java.util.stream.DoubleStream: java.util.stream.LongStream mapToLong(java.util.function.DoubleToLongFunction)>","<java.util.stream.DoubleStream: java.util.stream.LongStream mapToLong(java.util.function.DoubleToLongFunction)>"
"<java.nio.IntBuffer: java.nio.Buffer clear()>","<java.nio.IntBuffer: java.nio.Buffer clear()>"
"<android.graphics.drawable.Drawable: void setTintList(android.content.res.ColorStateList)>","<android.graphics.drawable.Drawable: void setTintList(android.content.res.ColorStateList)>"
"<java.time.chrono.ChronoLocalDate: java.time.chrono.Era getEra()>","<java.time.chrono.ChronoLocalDate: java.time.chrono.Era getEra()>"
"<android.view.textclassifier.TextClassificationContext$Builder: android.view.textclassifier.TextClassificationContext build()>","<android.view.textclassifier.TextClassificationContext$Builder: android.view.textclassifier.TextClassificationContext build()>"
"<android.graphics.fonts.Font$Builder: void <init>(java.io.File)>","<android.graphics.fonts.Font$Builder: void <init>(java.io.File)>"
"<java.util.Arrays: java.util.stream.LongStream stream(long[],int,int)>","<java.util.Arrays: java.util.stream.LongStream stream(long[],int,int)>"
"<java.nio.charset.CharsetEncoder: void implOnUnmappableCharacter(java.nio.charset.CodingErrorAction)>","<java.nio.charset.CharsetEncoder: void implOnUnmappableCharacter(java.nio.charset.CodingErrorAction)>"
"<android.animation.PropertyValuesHolder: java.lang.Object clone()>","<android.animation.PropertyValuesHolder: java.lang.Object clone()>"
"<android.view.View$AccessibilityDelegate: boolean onRequestSendAccessibilityEvent(android.view.ViewGroup,android.view.View,android.view.accessibility.AccessibilityEvent)>","<android.view.View$AccessibilityDelegate: boolean onRequestSendAccessibilityEvent(android.view.ViewGroup,android.view.View,android.view.accessibility.AccessibilityEvent)>"
"<android.view.textclassifier.TextLinks$Builder: android.view.textclassifier.TextLinks$Builder addLink(int,int,java.util.Map,android.os.Bundle)>","<android.view.textclassifier.TextLinks$Builder: android.view.textclassifier.TextLinks$Builder addLink(int,int,java.util.Map,android.os.Bundle)>"
"<android.view.MenuItem: android.content.res.ColorStateList getIconTintList()>","<android.view.MenuItem: android.content.res.ColorStateList getIconTintList()>"
"<android.view.View: boolean dispatchNestedScroll(int,int,int,int,int[])>","<android.view.View: boolean dispatchNestedScroll(int,int,int,int,int[])>"
"<android.view.ViewStructure: void setHintIdEntry(java.lang.String)>","<android.view.ViewStructure: void setHintIdEntry(java.lang.String)>"
"<android.text.Editable$Factory: void <init>()>","<android.text.Editable$Factory: void <init>()>"
"<java.lang.Math: float abs(float)>","<java.lang.Math: float abs(float)>"
"<android.util.Log: int i(java.lang.String,java.lang.String)>","<android.util.Log: int i(java.lang.String,java.lang.String)>"
"<android.view.ViewOutlineProvider: void <clinit>()>","<android.view.ViewOutlineProvider: void <clinit>()>"
"<android.view.WindowId: boolean isFocused()>","<android.view.WindowId: boolean isFocused()>"
"<java.net.Socket: void sendUrgentData(int)>","<java.net.Socket: void sendUrgentData(int)>"
"<java.time.OffsetTime: java.time.OffsetTime plusNanos(long)>","<java.time.OffsetTime: java.time.OffsetTime plusNanos(long)>"
"<android.view.textclassifier.TextLanguage: android.os.Bundle getExtras()>","<android.view.textclassifier.TextLanguage: android.os.Bundle getExtras()>"
"<android.graphics.RecordingCanvas: void drawArc(float,float,float,float,float,float,boolean,android.graphics.Paint)>","<android.graphics.RecordingCanvas: void drawArc(float,float,float,float,float,float,boolean,android.graphics.Paint)>"
"<java.util.Currency: java.util.Currency getInstance(java.lang.String)>","<java.util.Currency: java.util.Currency getInstance(java.lang.String)>"
"<android.view.autofill.AutofillValue: boolean equals(java.lang.Object)>","<android.view.autofill.AutofillValue: boolean equals(java.lang.Object)>"
"<java.math.BigInteger: int intValueExact()>","<java.math.BigInteger: int intValueExact()>"
"<java.lang.Long: int intValue()>","<java.lang.Long: int intValue()>"
"<android.view.textclassifier.TextClassification$Request$Builder: android.view.textclassifier.TextClassification$Request build()>","<android.view.textclassifier.TextClassification$Request$Builder: android.view.textclassifier.TextClassification$Request build()>"
"<java.util.Random: java.util.stream.IntStream ints()>","<java.util.Random: java.util.stream.IntStream ints()>"
"<java.time.zone.ZoneRules: java.util.List getTransitions()>","<java.time.zone.ZoneRules: java.util.List getTransitions()>"
"<android.view.accessibility.AccessibilityNodeInfo$ExtraRenderingInfo: android.util.Size getLayoutSize()>","<android.view.accessibility.AccessibilityNodeInfo$ExtraRenderingInfo: android.util.Size getLayoutSize()>"
"<android.content.Intent: double getDoubleExtra(java.lang.String,double)>","<android.content.Intent: double getDoubleExtra(java.lang.String,double)>"
"<android.text.style.URLSpan: void writeToParcel(android.os.Parcel,int)>","<android.text.style.URLSpan: void writeToParcel(android.os.Parcel,int)>"
"<android.content.SharedPreferences: java.util.Set getStringSet(java.lang.String,java.util.Set)>","<android.content.SharedPreferences: java.util.Set getStringSet(java.lang.String,java.util.Set)>"
"<android.app.ActivityManager: boolean isUserAMonkey()>","<android.app.ActivityManager: boolean isUserAMonkey()>"
"<android.content.res.Configuration: int describeContents()>","<android.content.res.Configuration: int describeContents()>"
"<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setCustomTitle(android.view.View)>","<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setCustomTitle(android.view.View)>"
"<android.widget.TextView: boolean onKeyPreIme(int,android.view.KeyEvent)>","<android.widget.TextView: boolean onKeyPreIme(int,android.view.KeyEvent)>"
"<android.os.Messenger: int describeContents()>","<android.os.Messenger: int describeContents()>"
"<java.nio.ByteBuffer: java.nio.ByteBuffer putChar(char)>","<java.nio.ByteBuffer: java.nio.ByteBuffer putChar(char)>"
"<java.lang.reflect.Method: java.lang.Class getDeclaringClass()>","<java.lang.reflect.Method: java.lang.Class getDeclaringClass()>"
"<java.util.concurrent.locks.LockSupport: void park(java.lang.Object)>","<java.util.concurrent.locks.LockSupport: void park(java.lang.Object)>"
"<android.app.Notification$WearableExtender: android.app.Notification$WearableExtender setHintContentIntentLaunchesActivity(boolean)>","<android.app.Notification$WearableExtender: android.app.Notification$WearableExtender setHintContentIntentLaunchesActivity(boolean)>"
"<java.nio.file.WatchKey: java.nio.file.Watchable watchable()>","<java.nio.file.WatchKey: java.nio.file.Watchable watchable()>"
"<android.content.pm.PackageManager: int getPackageUid(java.lang.String,int)>","<android.content.pm.PackageManager: int getPackageUid(java.lang.String,int)>"
"<java.util.concurrent.ThreadPoolExecutor: boolean isShutdown()>","<java.util.concurrent.ThreadPoolExecutor: boolean isShutdown()>"
"<android.os.Parcel: void writePersistableBundle(android.os.PersistableBundle)>","<android.os.Parcel: void writePersistableBundle(android.os.PersistableBundle)>"
"<java.nio.FloatBuffer: java.nio.FloatBuffer allocate(int)>","<java.nio.FloatBuffer: java.nio.FloatBuffer allocate(int)>"
"<android.view.animation.LayoutAnimationController: boolean isDone()>","<android.view.animation.LayoutAnimationController: boolean isDone()>"
"<android.view.autofill.AutofillId: void <clinit>()>","<android.view.autofill.AutofillId: void <clinit>()>"
"<java.util.Locale: java.util.Locale getDefault(java.util.Locale$Category)>","<java.util.Locale: java.util.Locale getDefault(java.util.Locale$Category)>"
"<android.content.pm.InstrumentationInfo: void <clinit>()>","<android.content.pm.InstrumentationInfo: void <clinit>()>"
"<android.graphics.Bitmap: int getGenerationId()>","<android.graphics.Bitmap: int getGenerationId()>"
"<android.text.Spannable$Factory: android.text.Spannable newSpannable(java.lang.CharSequence)>","<android.text.Spannable$Factory: android.text.Spannable newSpannable(java.lang.CharSequence)>"
"<java.nio.channels.ServerSocketChannel: java.nio.channels.ServerSocketChannel bind(java.net.SocketAddress)>","<java.nio.channels.ServerSocketChannel: java.nio.channels.ServerSocketChannel bind(java.net.SocketAddress)>"
"<android.app.Notification$CarExtender$UnreadConversation: void <init>()>","<android.app.Notification$CarExtender$UnreadConversation: void <init>()>"
"<java.nio.file.spi.FileSystemProvider: java.lang.String getScheme()>","<java.nio.file.spi.FileSystemProvider: java.lang.String getScheme()>"
"<android.view.ViewGroup: void dispatchWindowSystemUiVisiblityChanged(int)>","<android.view.ViewGroup: void dispatchWindowSystemUiVisiblityChanged(int)>"
"<android.icu.util.ULocale: android.icu.util.ULocale forLocale(java.util.Locale)>","<android.icu.util.ULocale: android.icu.util.ULocale forLocale(java.util.Locale)>"
"<java.io.StringWriter: void flush()>","<java.io.StringWriter: void flush()>"
"<android.view.View: void setContentDescription(java.lang.CharSequence)>","<android.view.View: void setContentDescription(java.lang.CharSequence)>"
"<java.util.stream.LongStream: void forEachOrdered(java.util.function.LongConsumer)>","<java.util.stream.LongStream: void forEachOrdered(java.util.function.LongConsumer)>"
"<android.media.Image$Plane: int getPixelStride()>","<android.media.Image$Plane: int getPixelStride()>"
"<android.widget.FrameLayout: void <init>(android.content.Context,android.util.AttributeSet,int)>","<android.widget.FrameLayout: void <init>(android.content.Context,android.util.AttributeSet,int)>"
"<android.graphics.Color: void <init>()>","<android.graphics.Color: void <init>()>"
"<java.net.Socket: void <init>(java.lang.String,int,java.net.InetAddress,int)>","<java.net.Socket: void <init>(java.lang.String,int,java.net.InetAddress,int)>"
"<java.nio.ByteBuffer: java.nio.Buffer limit(int)>","<java.nio.ByteBuffer: java.nio.Buffer limit(int)>"
"<android.view.ViewGroup: void setAddStatesFromChildren(boolean)>","<android.view.ViewGroup: void setAddStatesFromChildren(boolean)>"
"<android.app.Notification$WearableExtender: android.app.Notification$WearableExtender setCustomSizePreset(int)>","<android.app.Notification$WearableExtender: android.app.Notification$WearableExtender setCustomSizePreset(int)>"
"<java.time.LocalDate: boolean isSupported(java.time.temporal.TemporalUnit)>","<java.time.LocalDate: boolean isSupported(java.time.temporal.TemporalUnit)>"
"<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setItems(int,android.content.DialogInterface$OnClickListener)>","<android.app.AlertDialog$Builder: android.app.AlertDialog$Builder setItems(int,android.content.DialogInterface$OnClickListener)>"
"<java.util.LinkedList: java.lang.Object removeFirst()>","<java.util.LinkedList: java.lang.Object removeFirst()>"
"<android.view.ViewGroup: void startViewTransition(android.view.View)>","<android.view.ViewGroup: void startViewTransition(android.view.View)>"
"<android.media.Session2Token: int getUid()>","<android.media.Session2Token: int getUid()>"
"<android.widget.AbsListView: int getListPaddingLeft()>","<android.widget.AbsListView: int getListPaddingLeft()>"
"<java.nio.channels.FileChannel: void force(boolean)>","<java.nio.channels.FileChannel: void force(boolean)>"
"<java.util.IntSummaryStatistics: int getMax()>","<java.util.IntSummaryStatistics: int getMax()>"
"<android.view.Window: void setChildDrawable(int,android.graphics.drawable.Drawable)>","<android.view.Window: void setChildDrawable(int,android.graphics.drawable.Drawable)>"
"<android.os.CombinedVibration: void <clinit>()>","<android.os.CombinedVibration: void <clinit>()>"
"<java.lang.AbstractMethodError: void <init>(java.lang.String)>","<java.lang.AbstractMethodError: void <init>(java.lang.String)>"
"<android.app.Notification$Action$WearableExtender: android.app.Notification$Action$WearableExtender setHintDisplayActionInline(boolean)>","<android.app.Notification$Action$WearableExtender: android.app.Notification$Action$WearableExtender setHintDisplayActionInline(boolean)>"
"<java.time.DayOfWeek: java.time.DayOfWeek 'from'(java.time.temporal.TemporalAccessor)>","<java.time.DayOfWeek: java.time.DayOfWeek 'from'(java.time.temporal.TemporalAccessor)>"
"<java.time.zone.ZoneRules: int hashCode()>","<java.time.zone.ZoneRules: int hashCode()>"
"<android.view.InflateException: void <init>(java.lang.String)>","<android.view.InflateException: void <init>(java.lang.String)>"
"<android.content.ContentProviderClient: int bulkInsert(android.net.Uri,android.content.ContentValues[])>","<android.content.ContentProviderClient: int bulkInsert(android.net.Uri,android.content.ContentValues[])>"
"<java.lang.CharSequence: java.util.stream.IntStream codePoints()>","<java.lang.CharSequence: java.util.stream.IntStream codePoints()>"
"<android.app.Notification$InboxStyle: android.app.Notification$InboxStyle setBigContentTitle(java.lang.CharSequence)>","<android.app.Notification$InboxStyle: android.app.Notification$InboxStyle setBigContentTitle(java.lang.CharSequence)>"
"<java.time.ZonedDateTime: java.time.Month getMonth()>","<java.time.ZonedDateTime: java.time.Month getMonth()>"
"<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable createFromResourceStream(android.content.res.Resources,android.util.TypedValue,java.io.InputStream,java.lang.String)>","<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable createFromResourceStream(android.content.res.Resources,android.util.TypedValue,java.io.InputStream,java.lang.String)>"
"<android.graphics.drawable.Drawable: boolean setLayoutDirection(int)>","<android.graphics.drawable.Drawable: boolean setLayoutDirection(int)>"
"<android.view.ViewStructure: void setImportantForAutofill(int)>","<android.view.ViewStructure: void setImportantForAutofill(int)>"
"<android.icu.util.ULocale: java.lang.String getDisplayLanguage(java.lang.String,android.icu.util.ULocale)>","<android.icu.util.ULocale: java.lang.String getDisplayLanguage(java.lang.String,android.icu.util.ULocale)>"
"<android.content.Context: android.content.Context createPackageContext(java.lang.String,int)>","<android.content.Context: android.content.Context createPackageContext(java.lang.String,int)>"
"<java.io.File: long length()>","<java.io.File: long length()>"
"<android.content.Intent: int describeContents()>","<android.content.Intent: int describeContents()>"
"<android.icu.util.ULocale: java.lang.String getLanguage()>","<android.icu.util.ULocale: java.lang.String getLanguage()>"
